"id","trial_number","rt","response","attempt","correct","incorrect","ssd","answer","task","stop","rt_z","ssd_z"
10,238,1348.626,"NoGo",NA,1,0,150,"NoGo","Stop",1,2.96071240919805,-0.189917372395026
10,239,127.0999999,"Right",1,0,1,200,"NoGo","Stop",1,-0.8139215465586,0.122920968637714
10,240,292.0999999,"Left",1,1,0,150,"Left","NoStop",0,-0.304055524346333,-0.189917372395026
76,1,464.8,"Right",1,1,0,250,"Right","NoStop",0,0.229604245878182,0.435759309670453
76,2,202.1,"Right",1,1,0,250,"Right","NoStop",0,-0.582164263425833,0.435759309670453
76,3,278.5,"Right",1,1,0,250,"Right","NoStop",0,-0.346080844656032,0.435759309670453
76,4,334.4,"Right",1,1,0,250,"Right","NoStop",0,-0.173344416524725,0.435759309670453
76,5,261.5,"Left",1,1,0,250,"Left","NoStop",0,-0.398612495429417,0.435759309670453
76,6,185.2,"Right",1,1,0,250,"Right","NoStop",0,-0.634386904488786,0.435759309670453
76,7,1.5,"Left",1,1,0,250,"Left","NoStop",0,-1.20203774255178,0.435759309670453
76,8,26.09999999,"Right",1,0,1,250,"NoGo","Stop",1,-1.12602135381648,0.435759309670453
76,9,204.2,"Right",1,1,0,200,"Right","NoStop",0,-0.575675059506767,0.122920968637714
76,10,147.3,"Right",1,1,0,200,"Right","NoStop",0,-0.751501584742391,0.122920968637714
76,11,216.9,"Right",1,1,0,200,"Right","NoStop",0,-0.536430826281944,0.122920968637714
76,12,957,"Right",1,0,1,200,"NoGo","Stop",1,1.75055004062289,0.122920968637714
76,13,235.2,"Right",1,1,0,150,"Right","NoStop",0,-0.479882049272948,-0.189917372395026
76,14,760.1,"Right",1,0,1,150,"NoGo","Stop",1,1.14210992078292,-0.189917372395026
76,15,385.7,"Left",1,1,0,100,"Left","NoStop",0,-0.0148224350732745,-0.502755713427766
76,16,309.8,"Left",1,1,0,100,"Left","NoStop",0,-0.249360805290917,-0.502755713427766
76,17,210.9,"Right",1,1,0,100,"Right","NoStop",0,-0.554971408907845,-0.502755713427766
76,18,258.2,"Right",1,1,0,100,"Right","NoStop",0,-0.408809815873662,-0.502755713427766
76,19,586.9,"Left",1,0,1,100,"NoGo","Stop",1,0.606905102315259,-0.502755713427766
76,20,209.5,"Right",1,1,0,50,"Right","NoStop",0,-0.559297544853889,-0.815594054460505
76,21,310.6,"Left",1,1,0,50,"Left","NoStop",0,-0.246888727607463,-0.815594054460505
76,22,250.8,"Right",1,1,0,50,"Right","NoStop",0,-0.431676534445606,-0.815594054460505
76,23,744.2,"Left",1,0,1,50,"NoGo","Stop",1,1.09297737682429,-0.815594054460505
76,24,348.3,"Left",1,1,0,50,"Left","NoStop",0,-0.130392066774721,-0.815594054460505
76,25,781.8,"Right",1,0,1,50,"NoGo","Stop",1,1.2091650279466,-0.815594054460505
76,26,340.9,"Left",1,1,0,50,"Left","NoStop",0,-0.153258785346666,-0.815594054460505
76,27,215.4,"Right",1,1,0,50,"Right","NoStop",0,-0.54106597193842,-0.815594054460505
76,28,289.4,"Left",1,1,0,50,"Left","NoStop",0,-0.312398786218979,-0.815594054460505
76,29,471.5,"Right",1,1,0,50,"Right","NoStop",0,0.250307896477104,-0.815594054460505
76,30,320.9,"Right",1,1,0,50,"Right","NoStop",0,-0.215060727433001,-0.815594054460505
76,31,232.1,"Right",1,1,0,50,"Right","NoStop",0,-0.48946135029633,-0.815594054460505
76,32,692,"Left",1,0,1,50,"NoGo","Stop",1,0.931674307978951,-0.815594054460505
76,33,694.2,"Left",1,0,1,50,"NoGo","Stop",1,0.938472521608448,-0.815594054460505
76,34,291.1,"Right",1,0,1,50,"NoGo","Stop",1,-0.30714562114164,-0.815594054460505
76,35,358.3,"Right",1,1,0,50,"Right","NoStop",0,-0.0994910957315538,-0.815594054460505
76,36,419.7,"Right",1,1,0,50,"Right","NoStop",0,0.0902408664734955,-0.815594054460505
76,37,284,"Right",1,1,0,50,"Right","NoStop",0,-0.32908531058229,-0.815594054460505
76,38,250.3,"Right",1,1,0,50,"Right","NoStop",0,-0.433221582997765,-0.815594054460505
76,39,396.1,"Left",1,1,0,50,"Left","NoStop",0,0.01731457481162,-0.815594054460505
76,40,632,"Right",1,0,1,50,"NoGo","Stop",1,0.746268481719945,-0.815594054460505
76,41,332.5,"Left",1,1,0,50,"Left","NoStop",0,-0.179215601022926,-0.815594054460505
76,42,335.4,"Right",1,1,0,50,"Right","NoStop",0,-0.170254319420408,-0.815594054460505
76,43,255.7,"Right",1,1,0,50,"Right","NoStop",0,-0.416535058634454,-0.815594054460505
76,44,258.1,"Right",1,1,0,50,"Right","NoStop",0,-0.409118825584094,-0.815594054460505
76,45,634.3,"Left",1,0,1,50,"NoGo","Stop",1,0.753375705059873,-0.815594054460505
76,46,231.2,"Right",1,1,0,50,"Right","NoStop",0,-0.492242437690215,-0.815594054460505
76,47,271.4,"Right",1,1,0,50,"Right","NoStop",0,-0.368020534096681,-0.815594054460505
76,48,716.8,"Right",1,0,1,50,"NoGo","Stop",1,1.00830871616601,-0.815594054460505
76,49,314.8,"Left",1,1,0,50,"Left","NoStop",0,-0.233910319769333,-0.815594054460505
76,50,265.7,"Right",1,1,0,50,"Right","NoStop",0,-0.385634087591286,-0.815594054460505
76,51,250,"Left",1,1,0,50,"Left","NoStop",0,-0.43414861212906,-0.815594054460505
76,52,660.2,"Left",1,0,1,50,"NoGo","Stop",1,0.833409220061678,-0.815594054460505
76,53,714.3,"Right",1,0,1,50,"NoGo","Stop",1,1.00058347340521,-0.815594054460505
76,54,443,"Left",1,1,0,50,"Left","NoStop",0,0.162240129004076,-0.815594054460505
76,55,523.6,"Right",1,1,0,50,"Right","NoStop",0,0.411301955612008,-0.815594054460505
76,56,380.6,"Left",1,1,0,50,"Left","NoStop",0,-0.0305819303052899,-0.815594054460505
76,57,744.9,"Right",1,0,1,50,"NoGo","Stop",1,1.09514044479731,-0.815594054460505
76,58,422.6,"Right",1,1,0,50,"Right","NoStop",0,0.0992021480760143,-0.815594054460505
76,59,653.6,"Right",1,0,1,50,"NoGo","Stop",1,0.813014579173187,-0.815594054460505
76,60,515.8,"Left",1,1,0,50,"Left","NoStop",0,0.387199198198337,-0.815594054460505
76,61,797.6,"Right",1,0,1,50,"NoGo","Stop",1,1.2579885621948,-0.815594054460505
76,62,471.3,"Right",1,1,0,50,"Right","NoStop",0,0.249689877056241,-0.815594054460505
76,63,373.1,"Left",1,1,0,50,"Left","NoStop",0,-0.0537576585876656,-0.815594054460505
76,64,423.1,"Left",1,1,0,50,"Left","NoStop",0,0.100747196628173,-0.815594054460505
76,65,348.3,"Right",1,1,0,50,"Right","NoStop",0,-0.130392066774721,-0.815594054460505
76,66,270.2,"Left",1,1,0,50,"Left","NoStop",0,-0.371728650621861,-0.815594054460505
76,67,654,"Left",1,0,1,50,"NoGo","Stop",1,0.814250618014914,-0.815594054460505
76,68,749.3,"Left",1,0,1,50,"NoGo","Stop",1,1.1087368720563,-0.815594054460505
76,69,279.8,"Right",1,1,0,50,"Right","NoStop",0,-0.34206371842042,-0.815594054460505
76,70,406.6,"Left",1,1,0,50,"Left","NoStop",0,0.049760594406946,-0.815594054460505
76,71,586.8,"Right",1,0,1,50,"NoGo","Stop",1,0.606596092604827,-0.815594054460505
76,72,289.4,"Right",1,1,0,50,"Right","NoStop",0,-0.312398786218979,-0.815594054460505
76,73,472.2,"Right",1,0,1,50,"NoGo","Stop",1,0.252470964450126,-0.815594054460505
76,74,309.1,"Left",1,1,0,50,"Left","NoStop",0,-0.251523873263939,-0.815594054460505
76,75,277.4,"Left",1,1,0,50,"Left","NoStop",0,-0.34947995147078,-0.815594054460505
76,76,288.5,"Right",1,1,0,50,"Right","NoStop",0,-0.315179873612864,-0.815594054460505
76,77,220.6,"Left",1,1,0,50,"Left","NoStop",0,-0.524997466995972,-0.815594054460505
76,78,222.1,"Right",1,1,0,50,"Right","NoStop",0,-0.520362321339497,-0.815594054460505
76,79,549.7,"Left",1,0,1,50,"NoGo","Stop",1,0.491953490034675,-0.815594054460505
76,80,227.2,"Right",1,0,1,50,"Left","NoStop",0,-0.504602826107482,-0.815594054460505
76,81,703.1,"Left",1,0,1,50,"NoGo","Stop",1,0.965974385836867,-0.815594054460505
76,82,296.4,"Right",1,1,0,50,"Right","NoStop",0,-0.290768106488762,-0.815594054460505
76,83,252.6,"Left",1,1,0,50,"Left","NoStop",0,-0.426114359657836,-0.815594054460505
76,84,597.6,"Left",1,0,1,50,"NoGo","Stop",1,0.639969141331448,-0.815594054460505
76,85,248.3,"Left",1,1,0,50,"Left","NoStop",0,-0.439401777206398,-0.815594054460505
76,86,253.2,"Left",1,1,0,50,"Left","NoStop",0,-0.424260301395246,-0.815594054460505
76,87,304.5,"Left",1,1,0,50,"Left","NoStop",0,-0.265738319943796,-0.815594054460505
76,88,447.7,"Left",1,1,0,50,"Left","NoStop",0,0.176763585394365,-0.815594054460505
76,89,314.1,"Right",1,1,0,50,"Right","NoStop",0,-0.236073387742355,-0.815594054460505
76,90,273.7,"Right",1,1,0,50,"Right","NoStop",0,-0.360913310756752,-0.815594054460505
76,91,343.9,"Left",1,1,0,50,"Left","NoStop",0,-0.143988494033715,-0.815594054460505
76,92,692.9,"Left",1,0,1,50,"NoGo","Stop",1,0.934455395372836,-0.815594054460505
76,93,290.7,"Right",1,1,0,50,"Right","NoStop",0,-0.308381659983367,-0.815594054460505
76,94,314.8,"Left",1,1,0,50,"Left","NoStop",0,-0.233910319769333,-0.815594054460505
76,95,280.5,"Right",1,1,0,50,"Right","NoStop",0,-0.339900650447398,-0.815594054460505
76,96,273.4,"Left",1,1,0,50,"Left","NoStop",0,-0.361840339888047,-0.815594054460505
76,97,615.5,"Left",1,0,1,50,"NoGo","Stop",1,0.695281879498718,-0.815594054460505
76,98,302.5,"Right",1,1,0,50,"Right","NoStop",0,-0.271918514152429,-0.815594054460505
76,99,325.5,"Right",1,1,0,50,"Right","NoStop",0,-0.200846280753144,-0.815594054460505
76,100,253,"Right",1,1,0,50,"Right","NoStop",0,-0.424878320816109,-0.815594054460505
76,101,267,"Right",1,1,0,50,"Right","NoStop",0,-0.381616961355675,-0.815594054460505
76,102,731.5,"Right",1,0,1,50,"NoGo","Stop",1,1.05373314359946,-0.815594054460505
76,103,537.5,"Right",1,1,0,50,"Right","NoStop",0,0.454254305362011,-0.815594054460505
76,104,266.8,"Right",1,1,0,50,"Right","NoStop",0,-0.382234980776538,-0.815594054460505
76,105,413.1,"Left",1,1,0,50,"Left","NoStop",0,0.069846225585005,-0.815594054460505
76,106,742.8,"Right",1,0,1,50,"NoGo","Stop",1,1.08865124087824,-0.815594054460505
76,107,741.5,"Left",1,0,1,50,"NoGo","Stop",1,1.08463411464263,-0.815594054460505
76,108,867.7,"Right",1,0,1,50,"NoGo","Stop",1,1.47460436920741,-0.815594054460505
76,109,368.6,"Right",1,1,0,50,"Right","NoStop",0,-0.0676630955570911,-0.815594054460505
76,110,336.1,"Left",1,1,0,50,"Left","NoStop",0,-0.168091251447386,-0.815594054460505
76,111,337.4,"Left",1,1,0,50,"Left","NoStop",0,-0.164074125211774,-0.815594054460505
76,112,292.1,"Right",1,1,0,50,"Right","NoStop",0,-0.304055524037324,-0.815594054460505
76,113,313.5,"Left",1,1,0,50,"Left","NoStop",0,-0.237927446004945,-0.815594054460505
76,114,758.5,"Left",1,0,1,50,"NoGo","Stop",1,1.13716576541602,-0.815594054460505
76,115,783.6,"Left",1,0,1,50,"NoGo","Stop",1,1.21472720273437,-0.815594054460505
76,116,925.2,"Right",1,0,1,50,"NoGo","Stop",1,1.65228495270562,-0.815594054460505
76,117,517,"Right",1,1,0,50,"Right","NoStop",0,0.390907314723517,-0.815594054460505
76,118,410.2,"Right",1,1,0,50,"Right","NoStop",0,0.0608849439824863,-0.815594054460505
76,119,258.2,"Right",1,1,0,50,"Right","NoStop",0,-0.408809815873662,-0.815594054460505
76,120,367.2,"Left",1,1,0,50,"Left","NoStop",0,-0.0719892315031347,-0.815594054460505
76,121,541.6,"Left",1,1,0,50,"Left","NoStop",0,0.466923703489709,-0.815594054460505
76,122,323,"Right",1,1,0,50,"Right","NoStop",0,-0.208571523513936,-0.815594054460505
76,123,620.3,"Right",1,0,1,50,"NoGo","Stop",1,0.710114345599439,-0.815594054460505
76,124,284.6,"Right",1,1,0,50,"Right","NoStop",0,-0.327231252319699,-0.815594054460505
76,125,280.9,"Left",1,1,0,50,"Left","NoStop",0,-0.338664611605672,-0.815594054460505
76,126,249.6,"Right",1,1,0,50,"Right","NoStop",0,-0.435384650970786,-0.815594054460505
76,127,307.1,"Left",1,1,0,50,"Left","NoStop",0,-0.257704067472572,-0.815594054460505
76,128,219.9,"Right",1,1,0,50,"Right","NoStop",0,-0.527160534968994,-0.815594054460505
76,129,330.9,"Right",1,1,0,50,"Right","NoStop",0,-0.184159756389833,-0.815594054460505
76,130,261.4,"Left",1,1,0,50,"Left","NoStop",0,-0.398921505139849,-0.815594054460505
76,131,223,"Right",1,1,0,50,"Right","NoStop",0,-0.517581233945612,-0.815594054460505
76,132,251.7,"Left",1,1,0,50,"Left","NoStop",0,-0.428895447051721,-0.815594054460505
76,133,252.7,"Right",1,1,0,50,"Right","NoStop",0,-0.425805349947404,-0.815594054460505
76,134,317.3,"Right",1,1,0,50,"Right","NoStop",0,-0.226185077008541,-0.815594054460505
76,135,284.6,"Right",1,1,0,50,"Right","NoStop",0,-0.327231252319699,-0.815594054460505
76,136,651,"Left",1,0,1,50,"NoGo","Stop",1,0.804980326701964,-0.815594054460505
76,137,245,"Right",1,1,0,50,"Right","NoStop",0,-0.449599097650643,-0.815594054460505
76,138,251.8,"Left",1,1,0,50,"Left","NoStop",0,-0.428586437341289,-0.815594054460505
76,139,227.9,"Right",1,1,0,50,"Right","NoStop",0,-0.50243975813446,-0.815594054460505
76,140,553.5,"Right",1,0,1,50,"NoGo","Stop",1,0.503695859031079,-0.815594054460505
76,141,241.5,"Right",1,1,0,50,"Right","NoStop",0,-0.460414437515752,-0.815594054460505
76,142,220.2,"Right",1,1,0,50,"Right","NoStop",0,-0.526233505837699,-0.815594054460505
76,143,421.5,"Left",1,1,0,50,"Left","NoStop",0,0.0958030412612658,-0.815594054460505
76,144,620.7,"Left",1,0,1,50,"NoGo","Stop",1,0.711350384441166,-0.815594054460505
76,145,695.8,"Right",1,0,1,50,"NoGo","Stop",1,0.943416676975354,-0.815594054460505
76,146,295.9,"Left",1,1,0,50,"Left","NoStop",0,-0.29231315504092,-0.815594054460505
76,147,296.3,"Left",1,1,0,50,"Left","NoStop",0,-0.291077116199193,-0.815594054460505
76,148,291.7,"Right",1,1,0,50,"Right","NoStop",0,-0.30529156287905,-0.815594054460505
76,149,276.1,"Right",1,1,0,50,"Right","NoStop",0,-0.353497077706392,-0.815594054460505
76,150,294.4,"Left",1,1,0,50,"Left","NoStop",0,-0.296948300697395,-0.815594054460505
76,151,234.2,"Right",1,0,1,50,"NoGo","Stop",1,-0.482972146377264,-0.815594054460505
76,152,318.4,"Left",1,1,0,50,"Left","NoStop",0,-0.222785970193793,-0.815594054460505
76,153,692.3,"Left",1,0,1,50,"NoGo","Stop",1,0.932601337110246,-0.815594054460505
76,154,721.2,"Left",1,0,1,50,"NoGo","Stop",1,1.021905143425,-0.815594054460505
76,155,270.9,"Right",1,1,0,50,"Right","NoStop",0,-0.369565582648839,-0.815594054460505
76,156,270.1,"Right",1,1,0,50,"Right","NoStop",0,-0.372037660332293,-0.815594054460505
76,157,542.4,"Right",1,0,1,50,"NoGo","Stop",1,0.469395781173163,-0.815594054460505
76,158,296.4,"Left",1,1,0,50,"Left","NoStop",0,-0.290768106488762,-0.815594054460505
76,159,388.4,"Left",1,1,0,50,"Left","NoStop",0,-0.00647917289161926,-0.815594054460505
76,160,386,"Left",1,1,0,50,"Left","NoStop",0,-0.0138954059419794,-0.815594054460505
76,161,298.1,"Left",1,1,0,50,"Left","NoStop",0,-0.285514941411423,-0.815594054460505
76,162,303.8,"Left",1,1,0,50,"Left","NoStop",0,-0.267901387916818,-0.815594054460505
76,163,311.6,"Left",1,1,0,50,"Left","NoStop",0,-0.243798630503147,-0.815594054460505
76,164,639,"Left",1,0,1,50,"NoGo","Stop",1,0.767899161450162,-0.815594054460505
76,165,303.8,"Left",1,1,0,50,"Left","NoStop",0,-0.267901387916818,-0.815594054460505
76,166,332.9,"Left",1,1,0,50,"Left","NoStop",0,-0.1779795621812,-0.815594054460505
76,167,269.1,"Left",1,1,0,50,"Left","NoStop",0,-0.375127757436609,-0.815594054460505
76,168,240.8,"Left",1,1,0,50,"Left","NoStop",0,-0.462577505488774,-0.815594054460505
76,169,387.1,"Right",1,1,0,50,"Right","NoStop",0,-0.0104962991272309,-0.815594054460505
76,170,339.9,"Left",1,1,0,50,"Left","NoStop",0,-0.156348882450982,-0.815594054460505
76,171,321.1,"Left",1,0,1,50,"NoGo","Stop",1,-0.214442708012137,-0.815594054460505
76,172,343.4,"Left",1,1,0,50,"Left","NoStop",0,-0.145533542585874,-0.815594054460505
76,173,272.3,"Left",1,1,0,50,"Left","NoStop",0,-0.365239446702796,-0.815594054460505
76,174,584.6,"Right",1,0,1,50,"NoGo","Stop",1,0.59979787897533,-0.815594054460505
76,175,640.6,"Right",1,0,1,50,"NoGo","Stop",1,0.772843316817069,-0.815594054460505
76,176,290.9,"Left",1,1,0,50,"Left","NoStop",0,-0.307763640562504,-0.815594054460505
76,177,320.5,"Right",1,1,0,50,"Right","NoStop",0,-0.216296766274728,-0.815594054460505
76,178,261.1,"Left",1,1,0,50,"Left","NoStop",0,-0.399848534271143,-0.815594054460505
76,179,317,"Left",1,1,0,50,"Left","NoStop",0,-0.227112106139836,-0.815594054460505
76,180,306.3,"Left",1,1,0,50,"Left","NoStop",0,-0.260176145156026,-0.815594054460505
76,181,953.1,"Left",1,1,0,50,"Left","NoStop",0,1.73849866191606,-0.815594054460505
76,182,273,"Right",1,1,0,50,"Right","NoStop",0,-0.363076378729774,-0.815594054460505
76,183,229,"Left",1,1,0,50,"Left","NoStop",0,-0.499040651319712,-0.815594054460505
76,184,260,"Left",1,1,0,50,"Left","NoStop",0,-0.403247641085892,-0.815594054460505
76,185,302.6,"Left",1,1,0,50,"Left","NoStop",0,-0.271609504441998,-0.815594054460505
76,186,325.6,"Right",1,1,0,50,"Right","NoStop",0,-0.200537271042712,-0.815594054460505
76,187,343.9,"Left",1,1,0,50,"Left","NoStop",0,-0.143988494033715,-0.815594054460505
76,188,324.6,"Right",1,1,0,50,"Right","NoStop",0,-0.203627368147029,-0.815594054460505
76,189,354.9,"Right",1,1,0,50,"Right","NoStop",0,-0.109997425886231,-0.815594054460505
76,190,314,"Right",1,1,0,50,"Right","NoStop",0,-0.236382397452787,-0.815594054460505
76,191,294.3,"Right",1,1,0,50,"Right","NoStop",0,-0.297257310407827,-0.815594054460505
76,192,388.8,"Left",1,1,0,50,"Left","NoStop",0,-0.00524313404989245,-0.815594054460505
76,193,297.7,"Left",1,1,0,50,"Left","NoStop",0,-0.28675098025315,-0.815594054460505
76,194,272.5,"Left",1,1,0,50,"Left","NoStop",0,-0.364621427281932,-0.815594054460505
76,195,659.6,"Right",1,0,1,50,"NoGo","Stop",1,0.831555161799088,-0.815594054460505
76,196,334.1,"Left",1,1,0,50,"Left","NoStop",0,-0.17427144565602,-0.815594054460505
76,197,334.6,"Right",1,1,0,50,"Right","NoStop",0,-0.172726397103861,-0.815594054460505
76,198,713.6,"Left",1,0,1,50,"NoGo","Stop",1,0.998420405432193,-0.815594054460505
76,199,292,"Left",1,1,0,50,"Left","NoStop",0,-0.304364533747755,-0.815594054460505
76,200,360.9,"Right",1,1,0,50,"Right","NoStop",0,-0.0914568432603303,-0.815594054460505
76,201,284.4,"Left",1,1,0,50,"Left","NoStop",0,-0.327849271740563,-0.815594054460505
76,202,263,"Right",1,1,0,50,"Right","NoStop",0,-0.393977349772942,-0.815594054460505
76,203,256.4,"Right",1,1,0,50,"Right","NoStop",0,-0.414371990661432,-0.815594054460505
76,204,336.9,"Right",1,1,0,50,"Right","NoStop",0,-0.165619173763933,-0.815594054460505
76,205,216,"Right",1,1,0,50,"Right","NoStop",0,-0.53921191367583,-0.815594054460505
76,206,731.4,"Right",1,0,1,50,"NoGo","Stop",1,1.05342413388903,-0.815594054460505
76,207,355,"Left",1,1,0,50,"Left","NoStop",0,-0.109688416175799,-0.815594054460505
76,208,747,"Left",1,0,1,50,"NoGo","Stop",1,1.10162964871637,-0.815594054460505
76,209,771.1,"Left",1,0,1,50,"NoGo","Stop",1,1.17610098893041,-0.815594054460505
76,210,705.2,"Right",1,0,1,50,"NoGo","Stop",1,0.972463589755932,-0.815594054460505
76,211,327.5,"Left",1,1,0,50,"Left","NoStop",0,-0.19466608654451,-0.815594054460505
76,212,284.3,"Right",1,1,0,50,"Right","NoStop",0,-0.328158281450994,-0.815594054460505
76,213,293.5,"Left",1,0,1,50,"NoGo","Stop",1,-0.29972938809128,-0.815594054460505
76,214,262.9,"Left",1,1,0,50,"Left","NoStop",0,-0.394286359483373,-0.815594054460505
76,215,337.3,"Left",1,1,0,50,"Left","NoStop",0,-0.164383134922206,-0.815594054460505
76,216,660.6,"Right",1,0,1,50,"NoGo","Stop",1,0.834645258903405,-0.815594054460505
76,217,664.7,"Left",1,0,1,50,"NoGo","Stop",1,0.847314657031103,-0.815594054460505
76,218,414.1,"Right",1,1,0,50,"Right","NoStop",0,0.0729363226893218,-0.815594054460505
76,219,309.8,"Left",1,1,0,50,"Left","NoStop",0,-0.249360805290917,-0.815594054460505
76,220,292.6,"Right",1,1,0,50,"Right","NoStop",0,-0.302510475485165,-0.815594054460505
76,221,291.2,"Right",1,1,0,50,"Right","NoStop",0,-0.306836611431209,-0.815594054460505
76,222,325.3,"Left",1,1,0,50,"Left","NoStop",0,-0.201464300174007,-0.815594054460505
76,223,332.9,"Left",1,1,0,50,"Left","NoStop",0,-0.1779795621812,-0.815594054460505
76,224,303,"Right",1,1,0,50,"Right","NoStop",0,-0.270373465600271,-0.815594054460505
76,225,267.2,"Left",1,1,0,50,"Left","NoStop",0,-0.380998941934811,-0.815594054460505
76,226,318.5,"Left",1,1,0,50,"Left","NoStop",0,-0.222476960483361,-0.815594054460505
76,227,303.8,"Right",1,1,0,50,"Right","NoStop",0,-0.267901387916818,-0.815594054460505
76,228,676.5,"Left",1,0,1,50,"NoGo","Stop",1,0.883777802862041,-0.815594054460505
76,229,436.8,"Left",1,1,0,50,"Left","NoStop",0,0.143081526957312,-0.815594054460505
76,230,346.7,"Left",1,1,0,50,"Left","NoStop",0,-0.135336222141628,-0.815594054460505
76,231,676.2,"Right",1,0,1,50,"NoGo","Stop",1,0.882850773730746,-0.815594054460505
76,232,545.1,"Left",1,0,1,50,"NoGo","Stop",1,0.477739043354818,-0.815594054460505
76,233,336.9,"Left",1,1,0,50,"Left","NoStop",0,-0.165619173763933,-0.815594054460505
76,234,513.9,"Left",1,0,1,50,"NoGo","Stop",1,0.381328013700135,-0.815594054460505
76,235,305.1,"Left",1,1,0,50,"Left","NoStop",0,-0.263884261681206,-0.815594054460505
76,236,554.2,"Right",1,0,1,50,"NoGo","Stop",1,0.505858927004101,-0.815594054460505
76,237,335,"Right",1,1,0,50,"Right","NoStop",0,-0.171490358262134,-0.815594054460505
76,238,281,"Right",1,1,0,50,"Right","NoStop",0,-0.33835560189524,-0.815594054460505
76,239,382.8,"Left",1,1,0,50,"Left","NoStop",0,-0.023783716675793,-0.815594054460505
76,240,279.3,"Left",1,1,0,50,"Left","NoStop",0,-0.343608766972578,-0.815594054460505
33,1,53.1,"Right",1,1,0,250,"Right","NoStop",0,-1.04258873196903,0.435759309670453
33,2,84.4,"Right",1,0,1,250,"NoGo","Stop",1,-0.945868692603916,0.435759309670453
33,3,130,"Right",1,1,0,200,"Right","NoStop",0,-0.804960264647071,0.122920968637714
33,4,179.5,"Right",1,1,0,200,"Right","NoStop",0,-0.652000457983392,0.122920968637714
33,5,88,"Right",1,1,0,200,"Right","NoStop",0,-0.934744343028376,0.122920968637714
33,6,81.4,"Left",1,1,0,200,"Left","NoStop",0,-0.955138983916866,0.122920968637714
33,7,142.1,"Right",1,1,0,200,"Right","NoStop",0,-0.767570089684839,0.122920968637714
33,8,58.2,"Right",1,0,1,200,"Left","NoStop",0,-1.02682923673702,0.122920968637714
33,9,136.8,"Left",1,1,0,200,"Left","NoStop",0,-0.783947604337717,0.122920968637714
33,10,92.3,"Right",1,1,0,200,"Right","NoStop",0,-0.921456925479814,0.122920968637714
33,11,89.8,"Left",1,1,0,200,"Left","NoStop",0,-0.929182168240605,0.122920968637714
33,12,50.7,"Right",1,0,1,200,"Left","NoStop",0,-1.05000496501939,0.122920968637714
33,13,125.1,"Right",1,1,0,200,"Right","NoStop",0,-0.820101740458224,0.122920968637714
33,14,130,"Right",1,1,0,200,"Right","NoStop",0,-0.804960264647071,0.122920968637714
33,15,123.3,"Right",1,0,1,200,"Left","NoStop",0,-0.825663915245994,0.122920968637714
33,16,259.1,"Left",1,1,0,200,"Left","NoStop",0,-0.406028728479777,0.122920968637714
33,17,101.4,"Right",1,0,1,200,"NoGo","Stop",1,-0.893337041830531,0.122920968637714
33,18,172.6,"Left",1,0,1,150,"NoGo","Stop",1,-0.673322128003177,-0.189917372395026
33,19,267.4,"Right",1,0,1,100,"NoGo","Stop",1,-0.380380922513948,-0.502755713427766
33,20,255.6,"Right",1,1,0,50,"Right","NoStop",0,-0.416844068344886,-0.815594054460505
33,21,274.9,"Left",1,1,0,50,"Left","NoStop",0,-0.357205194231572,-0.815594054460505
33,22,224.8,"Right",1,1,0,50,"Right","NoStop",0,-0.512019059157842,-0.815594054460505
33,23,208.2,"Right",1,0,1,50,"Left","NoStop",0,-0.5633146710895,-0.815594054460505
33,24,368,"Right",1,1,0,50,"Right","NoStop",0,-0.0695171538196812,-0.815594054460505
33,25,287,"Left",1,1,0,50,"Left","NoStop",0,-0.319815019269339,-0.815594054460505
33,26,248.6,"Right",1,1,0,50,"Right","NoStop",0,-0.438474748075103,-0.815594054460505
33,27,1317.3,"Left",1,0,1,50,"NoGo","Stop",1,2.86391202730822,-0.815594054460505
33,28,321.4,"Left",1,1,0,50,"Left","NoStop",0,-0.213515678880843,-0.815594054460505
33,29,901.2,"Right",1,0,1,50,"NoGo","Stop",1,1.57812262220202,-0.815594054460505
33,30,283.3,"Left",1,1,0,50,"Left","NoStop",0,-0.331248378555311,-0.815594054460505
33,31,322.8,"Left",1,1,0,50,"Left","NoStop",0,-0.209189542934799,-0.815594054460505
33,32,269.2,"Left",1,1,0,50,"Left","NoStop",0,-0.374818747726178,-0.815594054460505
33,33,252.6,"Left",1,1,0,50,"Left","NoStop",0,-0.426114359657836,-0.815594054460505
33,34,792.5,"Left",1,0,1,50,"NoGo","Stop",1,1.24222906696279,-0.815594054460505
33,35,792.1,"Left",1,0,1,50,"NoGo","Stop",1,1.24099302812106,-0.815594054460505
33,36,318.1,"Left",1,1,0,50,"Left","NoStop",0,-0.223712999325088,-0.815594054460505
33,37,300.9,"Right",1,1,0,50,"Right","NoStop",0,-0.276862669519336,-0.815594054460505
33,38,267.4,"Right",1,1,0,50,"Right","NoStop",0,-0.380380922513948,-0.815594054460505
33,39,747,"Right",1,0,1,50,"NoGo","Stop",1,1.10162964871637,-0.815594054460505
33,40,369.5,"Right",1,1,0,50,"Right","NoStop",0,-0.0648820081632061,-0.815594054460505
33,41,283.3,"Left",1,1,0,50,"Left","NoStop",0,-0.331248378555311,-0.815594054460505
33,42,524.4,"Left",1,1,0,50,"Left","NoStop",0,0.413774033295461,-0.815594054460505
33,43,209.4,"Left",1,1,0,50,"Left","NoStop",0,-0.55960655456432,-0.815594054460505
